phase,name,x,y,z,vz
313,,-351.5589383,-165.5309088,-132.4423926820771,-7.791618950059709
313,,-324.8082591,-174.141936,-136.5506481538995,-8.345934253747465
313,,207.8292307,1002.605388,56.85862571217629,2.2311195384986258
313,,94.8211975,867.8065947,-18.104723986835552,4.974753149193243
313,,74.01333378,812.8096621,-5.387790928763678,1.1924563409022753
313,,-5.856376836,623.3191597,60.847970411795735,-1.1973524275306264
313,,-17.01714632,561.1107391,67.80860529680307,-1.2754921354340176
313,,-81.16039043,741.8350336,96.79711943262735,-7.211275723643813
313,,-71.15535977,442.6680826,105.255348031728,-1.5314959125220065
313,,-124.0839656,435.3073401,53.441769921373016,0.926649445781015
313,,-141.9596764,363.5614893,29.02697696308353,0.4291842670114514
313,,-124.8643722,308.694052,35.20672666668664,2.0460465680615556
313,,-183.2788879,376.5683905,-72.41580286158774,2.7520668514979136
313,,-300.4253749,-42.04616697,-137.86020794350156,-2.6050140900778818
313,,-365.5722058,-157.4251513,-95.2577823320771,-6.707926939059709
313,,-329.769277,-166.4195493,-124.64932034931206,-4.058474008104211
313,,-311.0673073,-155.0221414,-138.79306463298428,-5.619935113212037
313,,-343.1970352,-218.8206917,-135.31022530784847,-7.774896433958409
313,,-240.6858987,-156.1393998,-112.97853729075194,-2.7854558533003244
313,,-783.0292632,-616.2696343,33.300379118571314,-11.811354912059398
313,,-649.8195971,-525.9197759,62.77025694598709,-13.129721488091555
313,,-492.6716152,-443.3359439,-83.93462201158123,-12.311357294209886
313,,-741.8367498,-605.7672647,20.10254684504463,-13.908122077975639
313,,-826.0475287,-814.2027067,108.93808499769992,-9.688715897347857
314,,-804.4156685,-793.67385,111.28329852107223,-9.132256031662585
314,,-320.8300254,-155.5365347,-126.9051003120971,-5.200946589096834
314,,-326.3172943,-127.7044031,-132.89119116897007,-7.850247385474584
314,,-306.5825506,-128.3205219,-140.69152433299178,-2.1595886355626543
314,,-198.2675804,379.1426805,-65.63209889782175,3.8690556541360817
314,,-143.1446646,348.6835879,-11.949130580769257,1.2810972204246394
314,,-308.180874,-119.0880108,-136.85215421505853,-3.1918217694943367
314,,-304.5600477,-141.4925697,-140.96358254800697,-6.021302245204009
314,,-309.0963874,-112.2958629,-127.20650898168269,-3.20816009848063
314,,-694.1325646,-571.5982706,-7.867911692314698,-10.321688980586536
314,,-824.3178326,-837.9519291,100.41832006552167,-7.584815557458066
314,,-95.01449077,224.8197776,0.9007030909013345,2.4033268371900647
314,,212.5568399,1009.814014,61.41830359842902,2.9636324818062985
314,,-377.6083681,-102.3607048,-104.95582912819312,-4.9040086272816
314,,177.7097336,941.1439204,-16.05288743310563,4.167957558050021
314,,-268.7677522,-133.3731256,-174.7248065116827,-5.750767110480631
314,,221.3078406,999.1031604,36.45092188075993,-1.4478094052777775
314,,13.30649014,744.2377412,12.378505267589418,-0.4084388137348043
314,,-123.9375886,434.1636167,53.8554355034019,1.0160345203958485
314,,-392.1767838,-193.4090186,-116.12925996701038,-5.593264286427321
314,,-74.55861813,126.360053,-20.59096551996319,1.4291412480883618
314,,-790.9714014,-774.3657802,89.92837604283383,-7.387737072835413
314,,-740.9939726,-605.2938097,1.001521167733717,-12.868955013895985
314,,223.8236287,969.9037578,5.119936711054418,5.832868514534801
314,,-298.8893243,-137.9604888,-93.20782755558008,3.4401638434202075
314,,-103.1962559,440.6959836,9.051801178874626,7.202931069670797
314,,-210.446812,-117.0455258,-184.39939689168045,-1.1067213413045478
314,,325.3835475,1008.357246,-24.2001169388577,0.18592525449523567
314,,-161.5380881,382.7860735,-70.96019855403517,3.579821013506248
314,,-168.3166873,356.5855565,-82.62011710609752,1.6597058205828286
314,,171.1565481,977.8948905,37.22256224271944,3.1629793726971953
314,,213.6268465,955.9359134,1.805899835854781,5.7872447424473155
314,,190.4190208,938.2276365,-4.330319609055694,5.467350295281263
314,,-713.4217928,-538.4267074,-28.843760343493358,-14.63756136778043
314,,-341.0625711,-217.1227044,-134.79834026979447,-7.418607208577105
314,,-5.844572178,619.464958,59.932049740256495,-1.1880619987147667
314,,-347.0886314,-136.9046029,-128.80242476468305,-7.896236029054201
314,,-314.0100137,-177.7475019,-140.19955943171442,-6.282974822179582
314,,-272.4518432,-137.7822466,-150.11401061505853,-6.418960179494337
314,,-680.6802622,-457.4407711,-32.64546365429669,-15.995341617120314
314,,28.98205544,769.9163107,-6.328355247456919,0.11307727748965579
314,,207.258104,926.7830112,-9.329424039089595,5.502723602202606
314,,67.52515652,789.3358617,-11.431767901838029,0.08310706569940618
314,,14.51672859,733.6320655,14.75204133772762,-2.5459146159899455
314,,-128.5845169,328.8605457,84.23465122729475,0.049918851014368215
314,,-372.7273045,-83.49543074,-105.96651794505853,-4.493699031494336
314,,-361.7655412,-98.37500237,-140.24426192793362,-3.2323460619378537
314,,-384.4673547,-113.7856676,-96.08538440040824,-2.6570269366944044
314,,-375.7436132,-113.993333,-91.18620743119207,-3.019693724215421
314,,-321.2455353,-142.2398334,-131.64143179763127,-4.369421650129928
314,,-356.0348869,-162.2213026,-123.72617642142096,-8.642730807542739
314,,-367.962562,-173.5617825,-107.74182174336889,-8.399162830944732
314,,-349.2832404,-231.1542935,-141.77158612749088,-6.0865246815122624
314,,-690.71429,-469.0304548,-26.34300291697958,-20.213449189673952
314,,-677.0937147,-466.051356,-19.33548887377141,-16.521196758707397
314,,-653.240993,-481.9753016,-77.10892293642094,-12.305941072904965
314,,-510.9257275,-420.202367,-112.81964864602793,-11.379344366384156
314,,-494.9232674,-412.7791451,-117.28173763540012,-14.221919503155668
314,,-815.7915365,-836.0540433,123.10995769041182,-6.106230098319062
314,,-818.8830661,-851.1891364,119.82858531617586,-4.916575060783011
314,,-158.2844217,448.6426938,-21.355687798598098,2.753521432395848
314,,-342.9516016,-173.4797544,-127.37707625776636,-7.047669400122455
314,,-126.5096421,308.6096175,36.67889675025997,3.496812502417144
314,,-56.67914233,443.2883814,-14.875754224202296,3.9028232854049962
314,,-309.4380104,-146.5193572,-129.38101541592954,-3.4798422218233522
314,,-351.5589383,-165.5309088,-133.22632942142096,-7.63399863254274
314,,-324.8082591,-174.141936,-137.29259228704086,-8.188446169137233
314,,207.8292307,1002.605388,56.94516330075993,2.1920718287222223
314,,94.8211975,867.8065947,-17.870650914480848,5.01751814428505
314,,74.01333378,812.8096621,-5.587203458924428,1.2389630658675141
314,,-5.856376836,623.3191597,60.26622234544651,-1.239538630991611
314,,-17.01714632,561.1107391,67.53473881400893,-1.3365758224287603
314,,-81.16039043,741.8350336,96.05376850756036,-7.214266822088483
314,,-71.15535977,442.6680826,105.8010016497058,-1.5940417418803468
314,,-124.0839656,435.3073401,54.1607382734019,0.8706615203958474
314,,-141.9596764,363.5614893,30.08286083602697,0.39662309996969647
314,,-124.8643722,308.694052,36.39606646332096,2.0306799585302118
314,,-183.2788879,376.5683905,-71.33670460768936,2.72196166940189
314,,-300.4253749,-42.04616697,-137.67035222725661,-2.4635644615381773
314,,-365.5722058,-157.4251513,-96.04171907142096,-6.55030662154274
314,,-329.769277,-166.4195493,-125.36331576505088,-3.9010989755021215
314,,-311.0673073,-155.0221414,-139.35416168040825,-5.463540146694404
314,,-343.1970352,-218.8206917,-136.43183629214505,-7.6178090659582445
314,,-240.6858987,-156.1393998,-113.29355098505853,-2.631985437494336
314,,-783.0292632,-616.2696343,29.592693149444358,-11.861296626630773
314,,-649.8195971,-525.9197759,59.03386795415603,-13.108508132960075
314,,-492.6716152,-443.3359439,-87.03777244992519,-12.218404059474395
314,,-741.8367498,-605.7672647,16.332408621904904,-13.943514841381955
314,,-826.0475287,-814.2027067,105.9265512755857,-9.795219980021548
315,,-804.4156685,-793.67385,108.09558030074376,-9.228273341435262
315,,-320.8300254,-155.5365347,-127.46811373036051,-5.043520247213612
315,,-326.3172943,-127.7044031,-133.28940407374847,-7.694602753527461
315,,-306.5825506,-128.3205219,-141.02186981184985,-2.0049016728791207
315,,-198.2675804,379.1426805,-64.55269214071053,3.8384035088587147
315,,-143.1446646,348.6835879,-10.847404033937956,1.252937366978638
315,,-308.180874,-119.0880108,-137.12859766641685,-3.037992473193365
315,,-304.5600477,-141.4925697,-141.37543000692494,-5.865481310682729
315,,-309.0963874,-112.2958629,-127.4427724725856,-3.055027525854471
315,,-694.1325646,-571.5982706,-11.675287688800891,-10.326692872735226
315,,-824.3178326,-837.9519291,97.45287418815461,-7.691182660083989
315,,-95.01449077,224.8197776,2.2001373685360974,2.4154471700033042
315,,212.5568399,1009.814014,61.42392286138953,2.9243064634353866
315,,-377.6083681,-102.3607048,-105.38133051023688,-4.748016460802786
315,,177.7097336,941.1439204,-15.510765128962598,4.157468537656646
315,,-268.7677522,-133.3731256,-174.9610700025856,-5.597634537854471
315,,221.3078406,999.1031604,36.528415749072074,-1.4869651396611452
315,,13.30649014,744.2377412,11.706174100692966,-0.3905153879672514
315,,-123.9375886,434.1636167,54.560945883833725,0.9591366134442345
315,,-392.1767838,-193.4090186,-117.22479500997734,-5.4349254443069785
315,,-74.55861813,126.360053,-19.312652448124595,1.4785550663653177
315,,-790.9714014,-774.3657802,86.63528625563835,-7.47758586205332
315,,-740.9939726,-605.2938097,-2.779574671306392,-12.89958945105993
315,,223.8236287,969.9037578,5.418088920656469,5.7992071993424865
315,,-298.8893243,-137.9604888,-93.57883114961929,3.595440646847527
315,,-103.1962559,440.6959836,9.671969193419208,7.142593017196275
315,,-210.446812,-117.0455258,-184.3359320077188,-0.9604549141082308
315,,325.3835475,1008.357246,-24.548928168752077,0.15860501105196634
315,,-161.5380881,382.7860735,-69.94570512404496,3.5427694504960354
315,,-168.3166873,356.5855565,-81.51119844260843,1.6323870094650155
315,,171.1565481,977.8948905,37.61193544201868,3.13444588044652
315,,213.6268465,955.9359134,2.227104814533284,5.7611112471733374
315,,190.4190208,938.2276365,-3.795230435454796,5.45532007803284
315,,-713.4217928,-538.4267074,-32.64379693159837,-14.635818533553408
315,,-341.0625711,-217.1227044,-135.86567874761403,-7.260140892014283
315,,-5.844572178,619.464958,59.349473742242346,-1.2303963893716126
315,,-347.0886314,-136.9046029,-129.3378043290993,-7.73905615379644
315,,-314.0100137,-177.7475019,-140.88760814630916,-6.124687789134119
315,,-272.4518432,-137.7822466,-150.39045406641685,-6.265130883193365
315,,-680.6802622,-457.4407711,-36.27790276645521,-15.952226688692004
315,,28.98205544,769.9163107,-6.888944276222148,0.14354088240850915
315,,207.258104,926.7830112,-8.781074551519644,5.493789454233952
315,,67.52515652,789.3358617,-11.803384734752306,0.12480162576410092
315,,14.51672859,733.6320655,14.053669231330918,-2.532544609793654
315,,-128.5845169,328.8605457,85.37109248591975,0.02601255511655509
315,,-372.7273045,-83.49543074,-106.24296139641686,-4.339869735193364
315,,-361.7655412,-98.37500237,-140.58813876553637,-3.0774574026646757
315,,-384.4673547,-113.7856676,-96.60697022246474,-2.4999778499260996
315,,-375.7436132,-113.993333,-91.68025422198399,-2.8629213454906517
315,,-321.2455353,-142.2398334,-132.12173413504783,-4.212795198840997
315,,-356.0348869,-162.2213026,-124.47010146540167,-8.484191055249294
315,,-367.962562,-173.5617825,-108.61197934458403,-8.240343999158224
315,,-349.2832404,-231.1542935,-142.96576791688977,-5.928781662184659
315,,-690.71429,-469.0304548,-30.019234007088542,-20.17744382547906
315,,-677.0937147,-466.051356,-22.981733314286075,-16.480214841505184
315,,-653.240993,-481.9753016,-80.75062919855938,-12.264248107307267
315,,-510.9257275,-420.202367,-115.84020517126866,-11.279093494378133
315,,-494.9232674,-412.7791451,-120.21272176848144,-14.116163235582572
315,,-815.7915365,-836.0540433,120.10669916341212,-6.211050435041581
315,,-818.8830661,-851.1891364,116.88846716028067,-5.023934995251822
315,,-158.2844217,448.6426938,-20.650177418166273,2.696623525444234
315,,-342.9516016,-173.4797544,-128.14899756221817,-6.8890330739082435
315,,-126.5096421,308.6096175,37.86992574646535,3.4808368190154995
315,,-56.67914233,443.2883814,-14.3845504102852,3.8385244284058446
315,,-309.4380104,-146.5193572,-129.8475905661757,-3.3233667519425216
315,,-351.5589383,-165.5309088,-133.97025446540167,-7.475458880249295
315,,-324.8082591,-174.141936,-137.9945945376008,-8.030088494841799
315,,207.8292307,1002.605388,57.022657169072076,2.1529160943388543
315,,94.8211975,867.8065947,-17.626661060103338,5.059970273666755
315,,74.01333378,812.8096621,-5.775737000698037,1.2857230857402273
315,,-5.856376836,623.3191597,59.67462747257636,-1.2809660413974764
315,,-17.01714632,561.1107391,67.24648296118205,-1.3972971238258804
315,,-81.16039043,741.8350336,95.3098291540418,-7.216292263074829
315,,-71.15535977,442.6680826,106.3316874651448,-1.6572764159498572
315,,-124.0839656,435.3073401,54.86624865383372,0.8137636134442334
315,,-141.9596764,363.5614893,31.1307847641541,0.36272418693851893
315,,-124.8643722,308.694052,37.5815339751599,2.0138075766213426
315,,-183.2788879,376.5683905,-70.26498460670567,2.6904894243726916
315,,-300.4253749,-42.04616697,-137.4453313522249,-2.322368792757092
315,,-365.5722058,-157.4251513,-96.78564411540167,-6.391766869249295
315,,-329.769277,-166.4195493,-126.03742199107421,-3.742887567632813
315,,-311.0673073,-155.0221414,-139.87574750246472,-5.306491059926099
315,,-343.1970352,-218.8206917,-137.51327317864286,-7.459404098498876
315,,-240.6858987,-156.1393998,-113.56999443641686,-2.4781561411933644
315,,-783.0292632,-616.2696343,25.871700012037707,-11.907164971285638
315,,-649.8195971,-525.9197759,55.303847510362814,-13.083135231348308
315,,-492.6716152,-443.3359439,-90.11568140187363,-12.121917894243264
315,,-741.8367498,-605.7672647,12.553038084638825,-13.974757760833564
315,,-826.0475287,-814.2027067,102.8857303566366,-9.898423578233693
316,,-804.4156685,-793.67385,104.88153990961817,-9.320798416843342
316,,-320.8300254,-155.5365347,-127.99132653110793,-4.885438125162487
316,,-326.3172943,-127.7044031,-133.64840487603504,-7.538499643636906
316,,-306.5825506,-128.3205219,-141.31330070288635,-1.8498377885539319
316,,-198.2675804,379.1426805,-63.48079578271303,3.8063841849609936
316,,-143.1446646,348.6835879,-9.752596851218616,1.2233821817847366
316,,-308.180874,-119.0880108,-137.3663866674736,-2.883851154291272
316,,-304.5600477,-141.4925697,-141.7480095508669,-5.709185534837308
316,,-309.0963874,-112.2958629,-127.64058950688671,-2.9016313796056625
316,,-694.1325646,-571.5982706,-15.4834627095784,-10.327487674074906
316,,-824.3178326,-837.9519291,94.45816836024106,-7.7942999952549155
316,,-95.01449077,224.8197776,3.50229857735071,2.4259255309103
316,,212.5568399,1009.814014,61.420448700498255,2.8849790320223834
316,,-377.6083681,-102.3607048,-105.7675093954286,-4.5915330735317665
316,,177.7097336,941.1439204,-14.971157158668673,4.146268883483138
316,,-268.7677522,-133.3731256,-175.1588870368867,-5.444238391605663
316,,221.3078406,999.1031604,36.596842291729715,-1.5262169714354585
316,,13.30649014,744.2377412,11.038142170312483,-0.37172012564612134
316,,-123.9375886,434.1636167,55.25278338737209,0.9013460565798188
316,,-392.1767838,-193.4090186,-118.27983064214582,-5.275300725983591
316,,-74.55861813,126.360053,-18.022535553075933,1.5263578595502976
316,,-790.9714014,-774.3657802,83.31762168466575,-7.56382709710065
316,,-740.9939726,-605.2938097,-6.568581783837693,-12.926062258944725
316,,223.8236287,969.9037578,5.708404145061117,5.765158678251884
316,,-298.8893243,-137.9604888,-93.91073795726668,3.75114325191986
316,,-103.1962559,440.6959836,10.277670382079492,7.081471136836182
316,,-210.446812,-117.0455258,-184.2359803498394,-0.8142882348394356
316,,325.3835475,1008.357246,-24.90399447504704,0.13174905810126036
316,,-161.5380881,382.7860735,-68.94023593542836,3.504432739249667
316,,-168.3166873,356.5855565,-80.40899952004978,1.6036638014006068
316,,171.1565481,977.8948905,37.994641802787115,3.10540458992267
316,,213.6268465,955.9359134,2.6421928094352687,5.73442781732266
316,,190.4190208,938.2276365,-3.2630115838039604,5.442588638589154
316,,-713.4217928,-538.4267074,-36.442775263952406,-14.629868956790801
316,,-341.0625711,-217.1227044,-136.89251081244748,-7.100421765020177
316,,-5.844572178,619.464958,58.757015030851505,-1.2719709792515164
316,,-347.0886314,-136.9046029,-129.8334690533482,-7.5812535084448465
316,,-314.0100137,-177.7475019,-141.53553112295364,-5.965595991288625
316,,-272.4518432,-137.7822466,-150.6282430674736,-6.110989564291272
316,,-680.6802622,-457.4407711,-39.89806530822916,-15.90504934670184
316,,28.98205544,769.9163107,-7.442323663814392,0.17472997173162508
316,,207.258104,926.7830112,-8.234880052250922,5.484136319321052
316,,67.52515652,789.3358617,-12.165208153366109,0.1669745304792729
316,,14.51672859,733.6320655,13.358535446857285,-2.5182685822814785
316,,-128.5845169,328.8605457,86.5016248421966,0.0006672048694493782
316,,-372.7273045,-83.49543074,-106.48075039747361,-4.185728416291272
316,,-361.7655412,-98.37500237,-140.8930390528929,-2.9221755470799744
316,,-384.4673547,-113.7856676,-97.08888593905964,-2.3423224815803203
316,,-375.7436132,-113.993333,-92.13472406931878,-2.7055756264850377
316,,-321.2455353,-142.2398334,-132.5625079564289,-4.055611858969949
316,,-356.0348869,-162.2213026,-125.17378820724439,-8.324780160923698
316,,-367.962562,-173.5617825,-109.4417170112917,-8.08050453678441
316,,-349.2832404,-231.1542935,-144.1195126242489,-5.7696373582639975
316,,-690.71429,-469.0304548,-33.68509301064073,-20.137335143229784
316,,-677.0937147,-466.051356,-26.616271447763857,-16.435157512083258
316,,-653.240993,-481.9753016,-84.38043894578468,-12.218483992895148
316,,-510.9257275,-420.202367,-118.83363354339521,-11.175399345018052
316,,-494.9232674,-412.7791451,-123.11519906726578,-14.00705845631428
316,,-815.7915365,-836.0540433,117.07462040025908,-6.312579796320329
316,,-818.8830661,-851.1891364,113.91880663979332,-5.12807276006336
316,,-158.2844217,448.6426938,-19.958339914627906,2.6388329685798184
316,,-342.9516016,-173.4797544,-128.88063163831407,-6.729492395448753
316,,-126.5096421,308.6096175,39.0569353413739,3.463353532995495
316,,-56.67914233,443.2883814,-13.908717368773502,3.7736064393889803
316,,-309.4380104,-146.5193572,-130.27468685878625,-3.1663508318221973
316,,-351.5589383,-165.5309088,-134.67394120724438,-7.316047985923699
316,,-324.8082591,-174.141936,-138.65644106889323,-7.870909468142794
316,,207.8292307,1002.605388,57.091083711729716,2.113664262564541
316,,94.8211975,867.8065947,-17.372828745376275,5.102096606008501
316,,74.01333378,812.8096621,-5.9533341249413,1.3327221569653913
316,,-5.856376836,623.3191597,59.07336599871442,-1.3216220395577003
316,,-17.01714632,561.1107391,66.94392554384754,-1.457637543328758
316,,-81.16039043,741.8350336,94.56552798320536,-7.217351429633906
316,,-71.15535977,442.6680826,106.8472438260047,-1.7211806728362409
316,,-124.0839656,435.3073401,55.55808615737209,0.7559730565798177
316,,-141.9596764,363.5614893,32.17042953968507,0.3274978538552116
316,,-124.8643722,308.694052,38.76276809731558,1.9954345618259213
316,,-183.2788879,376.5683905,-69.20096931493084,2.657659703161029
316,,-300.4253749,-42.04616697,-137.18521386194476,-2.181470093303102
316,,-365.5722058,-157.4251513,-97.48933085724438,-6.232355974923699
316,,-329.769277,-166.4195493,-126.67143368809533,-3.583887977223752
316,,-311.0673073,-155.0221414,-140.35766321905965,-5.14883569158032
316,,-343.1970352,-218.8206917,-138.5542065511902,-7.299729783267894
316,,-240.6858987,-156.1393998,-113.80778343747362,-2.3240148222912715
316,,-783.0292632,-616.2696343,22.138533156907073,-11.948945974081871
316,,-649.8195971,-525.9197759,51.58133181496814,-13.053610512087875
316,,-492.6716152,-443.3359439,-93.16741130654341,-12.021928189137107
316,,-741.8367498,-605.7672647,8.76558646612363,-14.00184131943454
316,,-826.0475287,-814.2027067,99.81654850436165,-9.998295255168522
317,,-804.4156685,-793.67385,101.64215637553369,-9.409803073852546
317,,-320.8300254,-155.5365347,-128.4745793386519,-4.726748376289214
317,,-326.3172943,-127.7044031,-133.96808422070762,-7.38198560632243
317,,-306.5825506,-128.3205219,-141.56572823342876,-1.69444421654836
317,,-198.2675804,379.1426805,-62.4167363338437,3.7730074358391548
317,,-143.1446646,348.6835879,-8.665042521484612,1.1924406676386479
317,,-308.180874,-119.0880108,-137.56544878539563,-2.7294447657269654
317,,-304.5600477,-141.4925697,-142.08120768849446,-5.552462526875139
317,,-309.0963874,-112.2958629,-127.7998998276011,-2.748018385686334
317,,-694.1325646,-571.5982706,-19.291276747645284,-10.324073142501387
317,,-824.3178326,-837.9519291,91.43511479818656,-7.894136152431635
317,,-95.01449077,224.8197776,4.80679006642638,2.434758728100811
317,,212.5568399,1009.814014,61.40788217401828,2.8456621670838858
317,,-377.6083681,-102.3607048,-106.1142481499388,-4.434606131824192
317,,177.7097336,941.1439204,-14.43422789203885,4.134362007052651
317,,-268.7677522,-133.3731256,-175.3181973576011,-5.290625397686335
317,,221.3078406,999.1031604,36.656180665345104,-1.5655529441125255
317,,13.30649014,744.2377412,10.374612965445268,-0.3520587519903895
317,,-123.9375886,434.1636167,55.93073727361154,0.842680453366047
317,,-392.1767838,-193.4090186,-119.29404548944224,-5.114438754692648
317,,-74.55861813,126.360053,-16.72100781692096,1.5725350664494275
317,,-790.9714014,-774.3657802,79.97639292268336,-7.646434508061774
317,,-740.9939726,-605.2938097,-10.364346001588775,-12.948365373676644
317,,223.8236287,969.9037578,5.9907939514385475,5.7307333227723705
317,,-298.8893243,-137.9604888,-94.2034468764934,3.907224230115376
317,,-103.1962559,440.6959836,10.868720242405779,7.019584046907385
317,,-210.446812,-117.0455258,-184.0995723642855,-0.6682658272846309
317,,325.3835475,1008.357246,-25.265207701106164,0.10536557622654041
317,,-161.5380881,382.7860735,-67.94409726384049,3.4648225575007667
317,,-168.3166873,356.5855565,-79.3138560788905,1.5735449457570243
317,,171.1565481,977.8948905,38.370564748959765,3.075864347384079
317,,213.6268465,955.9359134,3.051037380736261,5.707202580926515
317,,190.4190208,938.2276365,-2.7338251731209535,5.429159855069988
317,,-713.4217928,-538.4267074,-40.239538134953904,-14.619714449791324
317,,-341.0625711,-217.1227044,-137.87852368130095,-6.939498479588073
317,,-5.844572178,619.464958,58.15485407474678,-1.3127731043316548
317,,-347.0886314,-136.9046029,-130.28926795315311,-7.4228761612138605
317,,-314.0100137,-177.7475019,-142.14313099803272,-5.805747889545849
317,,-272.4518432,-137.7822466,-150.82730518539563,-5.956583175726966
317,,-680.6802622,-457.4407711,-43.50484854303898,-15.853823961825213
317,,28.98205544,769.9163107,-7.988324845511546,0.20663504496026341
317,,207.258104,926.7830112,-7.6910069174189,5.4737671379023105
317,,67.52515652,789.3358617,-12.517127942761093,0.20961293356961264
317,,14.51672859,733.6320655,12.666851728791316,-2.5030908820696927
317,,-128.5845169,328.8605457,87.62590392501777,-0.026109479287736548
317,,-372.7273045,-83.49543074,-106.67981251539562,-4.031322027726965
317,,-361.7655412,-98.37500237,-141.15886991442216,-2.7665477955411775
317,,-384.4673547,-113.7856676,-97.53098475399726,-2.1841088550095074
317,,-375.7436132,-113.993333,-92.54947853727855,-2.547704496228799
317,,-321.2455353,-142.2398334,-132.96361899779865,-3.8979195100847477
317,,-356.0348869,-162.2213026,-125.83702229715065,-8.164546682668645
317,,-367.962562,-173.5617825,-110.23078199736071,-7.919693132471935
317,,-349.2832404,-231.1542935,-145.23246880775378,-5.609140246646919
317,,-690.71429,-469.0304548,-37.33946327147167,-20.093135360419286
317,,-677.0937147,-466.051356,-30.237996158680005,-16.386038495340657
317,,-653.240993,-481.9753016,-87.99724650288506,-12.168662669861181
317,,-510.9257275,-420.202367,-121.7990219351274,-11.068293504546322
317,,-494.9232674,-412.7791451,-125.98828540905099,-13.89463839972348
317,,-815.7915365,-836.0540433,114.0146450015164,-6.410787255328324
317,,-818.8830661,-851.1891364,110.92050834207606,-5.2289566338456615
317,,-158.2844217,448.6426938,-19.280386028388456,2.5801673653660466
317,,-342.9516016,-173.4797544,-129.57175562322686,-6.569095962380181
317,,-126.5096421,308.6096175,40.23956396036431,3.4443679699354157
317,,-56.67914233,443.2883814,-13.44840004302118,3.708089093002738
317,,-309.4380104,-146.5193572,-130.66217419609308,-3.008842290032696
317,,-351.5589383,-165.5309088,-135.33717529715065,-7.155814507668646
317,,-324.8082591,-174.141936,-139.27793027605338,-7.710957576513757
317,,207.8292307,1002.605388,57.1504220853451,2.0743282898874744
317,,94.8211975,867.8065947,-17.109231290081624,5.143884309221374
317,,74.01333378,812.8096621,-6.119940733849759,1.3799459631706164
317,,-5.856376836,623.3191597,58.46262107393025,-1.361494241261397
317,,-17.01714632,561.1107391,66.62715872392569,-1.5175787006610757
317,,-81.16039043,741.8350336,93.82109171639782,-7.2174439991333195
317,,-71.15535977,442.6680826,107.34751368882362,-1.78573504668379
317,,-124.0839656,435.3073401,56.23604004361154,0.6973074533660459
317,,-141.9596764,363.5614893,33.201478476749855,0.29095483100208064
317,,-124.8643722,308.694052,39.9394090144314,1.975566510742241
317,,-183.2788879,376.5683905,-68.14498284172998,2.6234825060180094
317,,-300.4253749,-42.04616697,-136.8900789907236,-2.040911282285006
317,,-365.5722058,-157.4251513,-98.15256494715065,-6.072122496668646
317,,-329.769277,-166.4195493,-127.26515773000955,-3.424148637090441
317,,-311.0673073,-155.0221414,-140.79976203399724,-4.990622065009507
317,,-343.1970352,-218.8206917,-139.55431933139798,-7.138834758608519
317,,-240.6858987,-156.1393998,-114.00684555539563,-2.1696084337269648
317,,-783.0292632,-616.2696343,18.394329742840547,-11.986626908121279
317,,-649.8195971,-525.9197759,47.86745478231366,-13.01994296869428
317,,-492.6716152,-443.3359439,-96.19203257744282,-11.91846540198872
317,,-741.8367498,-605.7672647,4.971207460812188,-14.024757267270571
317,,-826.0475287,-814.2027067,96.71994062128488,-10.094804588945761
318,,-804.4156685,-793.67385,98.37841644609543,-9.495260200782141
318,,-320.8300254,-155.5365347,-128.91772494950573,-4.567499339028558
318,,-326.3172943,-127.7044031,-134.2483447303411,-7.225108317275951
318,,-306.5825506,-128.3205219,-141.77907551160592,-1.5387682912498004
318,,-198.2675804,379.1426805,-61.36083791691854,3.7382834283743156
318,,-143.1446646,348.6835879,-7.5850723243200555,1.1601222496253163
318,,-308.180874,-119.0880108,-137.72572338393337,-2.5748203411822006
318,,-304.5600477,-141.4925697,-142.37492292442715,-5.395360026142659
318,,-309.0963874,-112.2958629,-127.92065490726179,-2.5942353361025168
318,,-694.1325646,-571.5982706,-23.097569905958416,-10.316450318114068
318,,-824.3178326,-837.9519291,88.38463435339109,-7.990660720553535
318,,-95.01449077,224.8197776,6.11321447501891,2.4419440708974083
318,,212.5568399,1009.814014,61.3862271098353,2.8063678449178178
318,,-377.6083681,-102.3607048,-106.42144115378393,-4.277283437146694
318,,177.7097336,941.1439204,-13.900140882929206,4.121751535315093
318,,-268.7677522,-133.3731256,-175.43895243726178,-5.136842348102517
318,,221.3078406,999.1031604,36.70641279487482,-1.604961075574021
318,,13.30649014,744.2377412,9.715788603514945,-0.33153725604493633
318,,-123.9375886,434.1636167,56.594601031230894,0.7831576739139585
318,,-392.1767838,-193.4090186,-120.26713061219887,-4.952388530548943
318,,-74.55861813,126.360053,-15.408465697616151,1.6170726210381599
318,,-790.9714014,-774.3657802,76.61261774033926,-7.725382931919074
318,,-740.9939726,-605.2938097,-14.165711098008515,-12.96649200151088
318,,223.8236287,969.9037578,6.265172321118229,5.695941619200701
318,,-298.8893243,-137.9604888,-94.4568687453271,4.063636037656127
318,,-103.1962559,440.6959836,11.444938734884929,6.956950598816993
318,,-210.446812,-117.0455258,-183.92674960225094,-0.5224321712837237
318,,325.3835475,1008.357246,-25.632457817881487,0.07946260209197886
318,,-161.5380881,382.7860735,-66.95759254277064,3.423950970894414
318,,-168.3166873,356.5855565,-78.22610171043179,1.542039617029468
318,,171.1565481,977.8948905,38.73958977076565,3.0458341510747813
