phase,x,y,z,l,b,d
253,-349.3,-231.2,-12.8,213.5,-1.8,419.1
253,-690.7,-469.0,173.1,214.2,11.7,852.6
253,-677.1,-466.1,180.9,214.5,12.4,841.7
253,-653.2,-482.0,123.3,216.4,8.6,821.1
253,-510.9,-420.2,83.2,219.4,7.2,666.7
253,-494.9,-412.8,76.7,219.8,6.8,649.0
253,-815.8,-836.1,221.7,225.7,10.7,1189.0
253,-818.9,-851.2,214.1,226.1,10.3,1200.4
253,-158.3,448.6,-79.9,109.4,-9.5,482.4
253,-343.0,-173.5,-19.4,206.8,-2.9,384.9
253,-126.5,308.6,-28.6,112.3,-4.9,334.7
253,-56.7,443.3,-66.0,97.3,-8.4,451.8
253,-309.4,-146.5,-37.8,205.3,-6.3,344.4
253,-351.6,-165.5,-26.7,205.2,-3.9,389.5
253,-324.8,-174.1,-33.0,208.2,-5.1,370.0
253,207.8,1002.6,35.3,78.3,2.0,1024.5
253,94.8,867.8,-10.7,83.8,-0.7,873.0
253,74.0,812.8,23.7,84.8,1.7,816.5
253,-5.9,623.3,71.3,90.5,6.5,627.4
253,-17.0,561.1,55.8,91.7,5.7,564.1
253,-81.2,741.8,131.0,96.2,10.0,757.6
253,-71.2,442.7,53.2,99.1,6.8,451.5
253,-124.1,435.3,-4.4,105.9,-0.6,452.7
253,-142.0,363.6,-35.6,111.3,-5.2,392.0
253,-124.9,308.7,-28.9,112.0,-5.0,334.3
253,-183.3,376.6,-137.2,116.0,-18.1,440.7
253,-300.4,-42.0,-87.7,188.0,-16.1,315.7
253,-365.6,-157.4,10.4,203.3,1.5,398.2
253,-329.8,-166.4,-22.6,206.8,-3.5,370.1
253,-311.1,-155.0,-44.8,206.5,-7.3,350.5
253,-343.2,-218.8,-12.9,212.5,-1.8,407.2
253,-240.7,-156.1,-32.5,213.0,-6.5,288.7
253,-783.0,-616.3,192.3,218.2,10.9,1014.8
253,-649.8,-525.9,256.2,219.0,17.0,874.3
253,-492.7,-443.3,110.2,222.0,9.4,671.9
253,-741.8,-605.8,189.0,219.2,11.2,976.2
253,-826.0,-814.2,207.2,224.6,10.1,1178.2
254,-804.4,-793.7,223.1,224.6,11.2,1151.9
254,-320.8,-155.5,-32.3,205.9,-5.2,358.0
254,-326.3,-127.7,-47.3,201.4,-7.7,353.6
254,-306.6,-128.3,-58.9,202.7,-10.0,337.5
254,-198.3,379.1,-130.6,117.6,-17.0,447.3
254,-143.1,348.7,-77.0,112.3,-11.5,384.7
254,-308.2,-119.1,-58.2,201.1,-10.0,335.5
254,-304.6,-141.5,-54.6,204.9,-9.2,340.3
254,-309.1,-112.3,-50.8,200.0,-8.8,332.8
254,-694.1,-571.6,177.0,219.5,11.1,916.4
254,-824.3,-838.0,196.4,225.5,9.5,1191.8
254,-95.0,224.8,-57.4,112.9,-13.2,250.7
254,212.6,1009.8,43.4,78.1,2.4,1032.8
254,-377.6,-102.4,-17.9,195.2,-2.6,391.6
254,177.7,941.1,-45.5,79.3,-2.7,958.8
254,-268.8,-133.4,-98.3,206.4,-18.1,315.8
254,221.3,999.1,15.3,77.5,0.9,1023.4
254,13.3,744.2,51.8,89.0,4.0,746.1
254,-123.9,434.2,-3.7,105.9,-0.5,451.5
254,-392.2,-193.4,5.6,206.2,0.7,437.3
254,-74.6,126.4,-62.5,120.5,-23.1,159.5
254,-791.0,-774.4,209.8,224.4,10.7,1126.7
254,-741.0,-605.3,172.7,219.2,10.2,972.3
254,223.8,969.9,-23.4,77.0,-1.3,995.7
254,-298.9,-138.0,-9.2,204.8,-1.6,329.3
254,-103.2,440.7,-45.7,103.2,-5.8,454.9
254,-210.4,-117.0,-125.9,209.1,-27.6,271.7
254,325.4,1008.4,-21.3,72.1,-1.2,1059.8
254,-161.5,382.8,-135.4,112.9,-18.1,437.0
254,-168.3,356.6,-147.7,115.3,-20.5,421.1
254,171.2,977.9,6.8,80.1,0.4,992.8
254,213.6,955.9,-29.0,77.4,-1.7,979.9
254,190.4,938.2,-34.1,78.5,-2.0,957.9
254,-713.4,-538.4,158.8,217.0,10.1,907.8
254,-341.1,-217.1,-14.5,212.5,-2.1,404.6
254,-5.8,619.5,70.3,90.5,6.5,623.5
254,-347.1,-136.9,-35.7,201.5,-5.5,374.8
254,-314.0,-177.7,-39.0,209.5,-6.2,362.9
254,-272.5,-137.8,-71.4,206.8,-13.2,313.6
254,-680.7,-457.4,165.6,213.9,11.4,836.7
254,29.0,769.9,33.0,87.8,2.5,771.2
254,207.3,926.8,-38.4,77.4,-2.3,950.5
254,67.5,789.3,23.7,85.1,1.7,792.5
254,14.5,733.6,53.5,88.9,4.2,735.7
254,-128.6,328.9,19.2,111.4,3.1,353.7
254,-372.7,-83.5,-27.3,192.6,-4.1,382.9
254,-361.8,-98.4,-57.7,195.2,-8.7,379.4
254,-384.5,-113.8,-3.7,196.5,-0.5,401.0
254,-375.7,-114.0,-0.3,196.9,-0.0,392.6
254,-321.2,-142.2,-41.6,203.9,-6.8,353.7
254,-356.0,-162.2,-19.6,204.5,-2.9,391.7
254,-368.0,-173.6,2.8,205.3,0.4,406.9
254,-349.3,-231.2,-15.4,213.5,-2.1,419.2
254,-690.7,-469.0,170.8,214.2,11.6,852.2
254,-677.1,-466.1,178.6,214.5,12.3,841.2
254,-653.2,-482.0,120.9,216.4,8.5,820.7
254,-510.9,-420.2,80.4,219.4,6.9,666.4
254,-494.9,-412.8,73.9,219.8,6.5,648.7
254,-815.8,-836.1,221.7,225.7,10.7,1189.0
254,-818.9,-851.2,214.1,226.1,10.3,1200.4
254,-158.3,448.6,-78.9,109.4,-9.4,482.2
254,-343.0,-173.5,-21.8,206.8,-3.2,385.0
254,-126.5,308.6,-27.8,112.3,-4.8,334.7
254,-56.7,443.3,-65.0,97.3,-8.3,451.6
254,-309.4,-146.5,-40.0,205.3,-6.7,344.7
254,-351.6,-165.5,-29.1,205.2,-4.3,389.7
254,-324.8,-174.1,-35.4,208.2,-5.5,370.2
254,207.8,1002.6,35.8,78.3,2.0,1024.5
254,94.8,867.8,-11.1,83.8,-0.7,873.0
254,74.0,812.8,23.1,84.8,1.6,816.5
254,-5.9,623.3,71.5,90.5,6.5,627.4
254,-17.0,561.1,56.4,91.7,5.7,564.2
254,-81.2,741.8,130.6,96.2,9.9,757.6
254,-71.2,442.7,54.2,99.1,6.9,451.7
254,-124.1,435.3,-3.4,105.9,-0.4,452.7
254,-142.0,363.6,-34.7,111.3,-5.1,391.9
254,-124.9,308.7,-28.2,112.0,-4.8,334.2
254,-183.3,376.6,-136.3,116.0,-18.0,440.5
254,-300.4,-42.0,-89.3,188.0,-16.4,316.2
254,-365.6,-157.4,8.1,203.3,1.2,398.1
254,-329.8,-166.4,-24.9,206.8,-3.9,370.2
254,-311.1,-155.0,-47.0,206.5,-7.7,350.7
254,-343.2,-218.8,-15.4,212.5,-2.2,407.3
254,-240.7,-156.1,-34.6,213.0,-6.9,289.0
254,-783.0,-616.3,191.2,218.2,10.9,1014.6
254,-649.8,-525.9,254.0,219.0,16.9,873.7
254,-492.7,-443.3,107.4,222.0,9.2,671.4
254,-741.8,-605.8,187.6,219.2,11.1,975.9
254,-826.0,-814.2,207.1,224.6,10.1,1178.2
255,-804.4,-793.7,222.8,224.6,11.2,1151.8
255,-320.8,-155.5,-34.6,205.9,-5.5,358.2
255,-326.3,-127.7,-49.5,201.4,-8.0,353.9
255,-306.6,-128.3,-61.0,202.7,-10.4,337.9
255,-198.3,379.1,-129.7,117.6,-16.9,447.1
255,-143.1,348.7,-76.1,112.3,-11.4,384.5
255,-308.2,-119.1,-60.2,201.1,-10.3,335.9
255,-304.6,-141.5,-56.8,204.9,-9.6,340.6
255,-309.1,-112.3,-52.8,200.0,-9.1,333.1
255,-694.1,-571.6,175.2,219.5,11.0,916.1
255,-824.3,-838.0,196.4,225.5,9.5,1191.8
255,-95.0,224.8,-56.9,112.9,-13.1,250.6
255,212.6,1009.8,43.8,78.1,2.4,1032.9
255,-377.6,-102.4,-20.0,195.2,-2.9,391.7
255,177.7,941.1,-45.1,79.3,-2.7,958.8
255,-268.8,-133.4,-100.4,206.4,-18.5,316.4
255,221.3,999.1,15.8,77.5,0.9,1023.4
255,13.3,744.2,51.2,89.0,3.9,746.1
255,-123.9,434.2,-2.6,105.9,-0.3,451.5
255,-392.2,-193.4,3.0,206.2,0.4,437.3
255,-74.6,126.4,-62.5,120.5,-23.1,159.5
255,-791.0,-774.4,209.4,224.4,10.7,1126.6
255,-741.0,-605.3,171.2,219.2,10.1,972.0
255,223.8,969.9,-22.9,77.0,-1.3,995.6
255,-298.9,-138.0,-11.3,204.8,-2.0,329.4
255,-103.2,440.7,-44.7,103.2,-5.6,454.8
255,-210.4,-117.0,-127.7,209.1,-27.9,272.5
255,325.4,1008.4,-21.1,72.1,-1.1,1059.8
255,-161.5,382.8,-134.5,112.9,-17.9,436.7
255,-168.3,356.6,-146.8,115.3,-20.4,420.8
255,171.2,977.9,7.4,80.1,0.4,992.8
255,213.6,955.9,-28.4,77.4,-1.7,979.9
255,190.4,938.2,-33.7,78.5,-2.0,957.9
255,-713.4,-538.4,156.8,217.0,10.0,907.4
255,-341.1,-217.1,-17.0,212.5,-2.4,404.7
255,-5.8,619.5,70.5,90.5,6.5,623.5
255,-347.1,-136.9,-38.0,201.5,-5.8,375.1
255,-314.0,-177.7,-41.3,209.5,-6.5,363.2
255,-272.5,-137.8,-73.5,206.8,-13.5,314.1
255,-680.7,-457.4,163.2,213.9,11.3,836.2
255,29.0,769.9,32.3,87.8,2.4,771.1
255,207.3,926.8,-38.0,77.4,-2.3,950.5
255,67.5,789.3,23.0,85.1,1.7,792.5
255,14.5,733.6,53.0,88.9,4.1,735.7
255,-128.6,328.9,20.0,111.4,3.2,353.7
255,-372.7,-83.5,-29.3,192.6,-4.4,383.1
255,-361.8,-98.4,-59.8,195.2,-9.1,379.7
255,-384.5,-113.8,-6.0,196.5,-0.9,401.0
255,-375.7,-114.0,-2.6,196.9,-0.4,392.6
255,-321.2,-142.2,-43.8,203.9,-7.1,354.0
255,-356.0,-162.2,-22.0,204.5,-3.2,391.8
255,-368.0,-173.6,0.4,205.3,0.1,406.9
255,-349.3,-231.2,-18.0,213.5,-2.5,419.3
255,-690.7,-469.0,168.5,214.2,11.4,851.7
255,-677.1,-466.1,176.2,214.5,12.1,840.7
255,-653.2,-482.0,118.5,216.4,8.3,820.4
255,-510.9,-420.2,77.5,219.4,6.7,666.0
255,-494.9,-412.8,71.0,219.8,6.3,648.4
255,-815.8,-836.1,221.7,225.7,10.7,1189.0
255,-818.9,-851.2,214.2,226.1,10.3,1200.4
255,-158.3,448.6,-77.9,109.4,-9.3,482.0
255,-343.0,-173.5,-24.2,206.8,-3.6,385.1
255,-126.5,308.6,-27.0,112.3,-4.6,334.6
255,-56.7,443.3,-64.0,97.3,-8.1,451.5
255,-309.4,-146.5,-42.2,205.3,-7.0,344.9
255,-351.6,-165.5,-31.5,205.2,-4.6,389.9
255,-324.8,-174.1,-37.7,208.2,-5.8,370.4
255,207.8,1002.6,36.3,78.3,2.0,1024.6
255,94.8,867.8,-11.4,83.8,-0.7,873.0
255,74.0,812.8,22.4,84.8,1.6,816.5
255,-5.9,623.3,71.7,90.5,6.6,627.4
255,-17.0,561.1,56.9,91.7,5.8,564.2
255,-81.2,741.8,130.3,96.2,9.9,757.5
255,-71.2,442.7,55.2,99.1,7.0,451.8
255,-124.1,435.3,-2.3,105.9,-0.3,452.7
255,-142.0,363.6,-33.8,111.3,-4.9,391.8
255,-124.9,308.7,-27.4,112.0,-4.7,334.1
255,-183.3,376.6,-135.4,116.0,-17.9,440.2
255,-300.4,-42.0,-91.0,188.0,-16.7,316.7
255,-365.6,-157.4,5.7,203.3,0.8,398.1
255,-329.8,-166.4,-27.2,206.8,-4.2,370.4
255,-311.1,-155.0,-49.2,206.5,-8.1,351.0
255,-343.2,-218.8,-18.0,212.5,-2.5,407.4
255,-240.7,-156.1,-36.6,213.0,-7.3,289.2
255,-783.0,-616.3,190.0,218.2,10.8,1014.4
255,-649.8,-525.9,251.8,219.0,16.8,873.0
255,-492.7,-443.3,104.6,222.0,9.0,671.0
255,-741.8,-605.8,186.2,219.2,11.0,975.7
255,-826.0,-814.2,207.0,224.6,10.1,1178.2
256,-804.4,-793.7,222.5,224.6,11.1,1151.7
256,-320.8,-155.5,-36.8,205.9,-5.9,358.4
256,-326.3,-127.7,-51.6,201.4,-8.4,354.2
256,-306.6,-128.3,-63.1,202.7,-10.7,338.3
256,-198.3,379.1,-128.8,117.6,-16.8,446.8
256,-143.1,348.7,-75.3,112.3,-11.3,384.4
256,-308.2,-119.1,-62.2,201.1,-10.7,336.2
256,-304.6,-141.5,-58.9,204.9,-9.9,341.0
256,-309.1,-112.3,-54.8,200.0,-9.5,333.4
256,-694.1,-571.6,173.3,219.5,10.9,915.7
256,-824.3,-838.0,196.4,225.5,9.5,1191.8
256,-95.0,224.8,-56.4,112.9,-13.0,250.5
256,212.6,1009.8,44.3,78.1,2.5,1032.9
256,-377.6,-102.4,-22.2,195.2,-3.2,391.9
256,177.7,941.1,-44.7,79.3,-2.7,958.8
256,-268.8,-133.4,-102.4,206.4,-18.8,317.1
256,221.3,999.1,16.3,77.5,0.9,1023.4
256,13.3,744.2,50.7,89.0,3.9,746.0
256,-123.9,434.2,-1.6,105.9,-0.2,451.5
256,-392.2,-193.4,0.5,206.2,0.1,437.3
256,-74.6,126.4,-62.4,120.5,-23.0,159.5
256,-791.0,-774.4,209.0,224.4,10.7,1126.5
256,-741.0,-605.3,169.7,219.2,10.1,971.7
256,223.8,969.9,-22.3,77.0,-1.3,995.6
256,-298.9,-138.0,-13.4,204.8,-2.3,329.5
256,-103.2,440.7,-43.7,103.2,-5.5,454.7
256,-210.4,-117.0,-129.4,209.1,-28.3,273.3
256,325.4,1008.4,-21.0,72.1,-1.1,1059.8
256,-161.5,382.8,-133.5,112.9,-17.8,436.4
256,-168.3,356.6,-145.9,115.3,-20.3,420.4
256,171.2,977.9,7.9,80.1,0.5,992.8
256,213.6,955.9,-27.9,77.4,-1.6,979.9
256,190.4,938.2,-33.3,78.5,-2.0,957.9
256,-713.4,-538.4,154.9,217.0,9.8,907.1
256,-341.1,-217.1,-19.5,212.5,-2.8,404.8
256,-5.8,619.5,70.7,90.5,6.5,623.5
256,-347.1,-136.9,-40.2,201.5,-6.1,375.3
256,-314.0,-177.7,-43.6,209.5,-6.9,363.4
256,-272.5,-137.8,-75.5,206.8,-13.9,314.6
256,-680.7,-457.4,160.7,213.9,11.1,835.7
256,29.0,769.9,31.7,87.8,2.4,771.1
256,207.3,926.8,-37.6,77.4,-2.3,950.4
256,67.5,789.3,22.3,85.1,1.6,792.5
256,14.5,733.6,52.5,88.9,4.1,735.6
256,-128.6,328.9,20.9,111.4,3.4,353.8
256,-372.7,-83.5,-31.4,192.6,-4.7,383.2
256,-361.8,-98.4,-61.9,195.2,-9.4,380.0
256,-384.5,-113.8,-8.2,196.5,-1.2,401.1
256,-375.7,-114.0,-4.7,196.9,-0.7,392.6
256,-321.2,-142.2,-45.9,203.9,-7.4,354.3
256,-356.0,-162.2,-24.3,204.5,-3.6,392.0
256,-368.0,-173.6,-2.0,205.3,-0.3,406.9
256,-349.3,-231.2,-20.6,213.5,-2.8,419.4
256,-690.7,-469.0,166.1,214.2,11.3,851.2
256,-677.1,-466.1,173.8,214.5,11.9,840.2
256,-653.2,-482.0,116.1,216.4,8.1,820.0
256,-510.9,-420.2,74.7,219.4,6.4,665.7
256,-494.9,-412.8,68.1,219.8,6.0,648.0
256,-815.8,-836.1,221.6,225.7,10.7,1189.0
256,-818.9,-851.2,214.1,226.1,10.3,1200.4
256,-158.3,448.6,-76.8,109.4,-9.2,481.9
256,-343.0,-173.5,-26.6,206.8,-4.0,385.3
256,-126.5,308.6,-26.2,112.3,-4.5,334.5
256,-56.7,443.3,-63.0,97.3,-8.0,451.3
256,-309.4,-146.5,-44.4,205.3,-7.4,345.2
256,-351.6,-165.5,-33.8,205.2,-5.0,390.1
256,-324.8,-174.1,-40.0,208.2,-6.2,370.7
256,207.8,1002.6,36.8,78.3,2.1,1024.6
256,94.8,867.8,-11.8,83.8,-0.8,873.0
256,74.0,812.8,21.8,84.8,1.5,816.5
256,-5.9,623.3,71.8,90.5,6.6,627.4
256,-17.0,561.1,57.5,91.7,5.8,564.3
256,-81.2,741.8,129.9,96.2,9.9,757.5
256,-71.2,442.7,56.2,99.1,7.1,451.9
256,-124.1,435.3,-1.3,105.9,-0.2,452.6
256,-142.0,363.6,-32.9,111.3,-4.8,391.7
256,-124.9,308.7,-26.6,112.0,-4.6,334.1
256,-183.3,376.6,-134.5,116.0,-17.8,439.9
256,-300.4,-42.0,-92.6,188.0,-17.0,317.1
256,-365.6,-157.4,3.4,203.3,0.5,398.1
256,-329.8,-166.4,-29.5,206.8,-4.6,370.6
256,-311.1,-155.0,-51.5,206.5,-8.4,351.4
256,-343.2,-218.8,-20.5,212.5,-2.9,407.5
256,-240.7,-156.1,-38.7,213.0,-7.7,289.5
256,-783.0,-616.3,188.7,218.2,10.7,1014.2
256,-649.8,-525.9,249.6,219.0,16.6,872.4
256,-492.7,-443.3,101.7,222.0,8.7,670.5
256,-741.8,-605.8,184.6,219.2,10.9,975.4
256,-826.0,-814.2,206.9,224.6,10.1,1178.1
257,-804.4,-793.7,222.1,224.6,11.1,1151.7
257,-320.8,-155.5,-39.1,205.9,-6.3,358.6
257,-326.3,-127.7,-53.7,201.4,-8.7,354.5
257,-306.6,-128.3,-65.2,202.7,-11.1,338.7
257,-198.3,379.1,-127.9,117.6,-16.6,446.5
257,-143.1,348.7,-74.3,112.3,-11.2,384.2
257,-308.2,-119.1,-64.3,201.1,-11.0,336.6
257,-304.6,-141.5,-61.1,204.9,-10.3,341.4
257,-309.1,-112.3,-56.8,200.0,-9.8,333.7
257,-694.1,-571.6,171.3,219.5,10.8,915.3
257,-824.3,-838.0,196.2,225.5,9.5,1191.7
257,-95.0,224.8,-55.8,112.9,-12.9,250.3
257,212.6,1009.8,44.7,78.1,2.5,1032.9
257,-377.6,-102.4,-24.3,195.2,-3.6,392.0
257,177.7,941.1,-44.3,79.3,-2.6,958.8
257,-268.8,-133.4,-104.4,206.4,-19.2,317.7
257,221.3,999.1,16.8,77.5,0.9,1023.5
257,13.3,744.2,50.1,89.0,3.9,746.0
257,-123.9,434.2,-0.6,105.9,-0.1,451.5
257,-392.2,-193.4,-2.1,206.2,-0.3,437.3
257,-74.6,126.4,-62.3,120.5,-23.0,159.4
257,-791.0,-774.4,208.4,224.4,10.7,1126.4
257,-741.0,-605.3,168.1,219.2,10.0,971.5
257,223.8,969.9,-21.8,77.0,-1.3,995.6
257,-298.9,-138.0,-15.5,204.8,-2.7,329.6
257,-103.2,440.7,-42.7,103.2,-5.4,454.6
257,-210.4,-117.0,-131.2,209.1,-28.6,274.2
257,325.4,1008.4,-20.9,72.1,-1.1,1059.8
257,-161.5,382.8,-132.5,112.9,-17.7,436.1
257,-168.3,356.6,-145.0,115.3,-20.2,420.1
257,171.2,977.9,8.4,80.1,0.5,992.8
257,213.6,955.9,-27.4,77.4,-1.6,979.9
257,190.4,938.2,-32.9,78.5,-2.0,957.9
257,-713.4,-538.4,152.8,217.0,9.7,906.7
257,-341.1,-217.1,-22.1,212.5,-3.1,404.9
257,-5.8,619.5,70.9,90.5,6.5,623.6
257,-347.1,-136.9,-42.4,201.5,-6.5,375.5
257,-314.0,-177.7,-46.0,209.5,-7.3,363.7
257,-272.5,-137.8,-77.5,206.8,-14.2,315.0
257,-680.7,-457.4,158.2,213.9,10.9,835.2
257,29.0,769.9,31.0,87.8,2.3,771.1
257,207.3,926.8,-37.2,77.4,-2.2,950.4
257,67.5,789.3,21.6,85.1,1.6,792.5
257,14.5,733.6,51.9,88.9,4.0,735.6
257,-128.6,328.9,21.8,111.4,3.5,353.8
257,-372.7,-83.5,-33.4,192.6,-5.0,383.4
257,-361.8,-98.4,-64.0,195.2,-9.7,380.4
257,-384.5,-113.8,-10.4,196.5,-1.5,401.1
257,-375.7,-114.0,-6.9,196.9,-1.0,392.7
257,-321.2,-142.2,-48.1,203.9,-7.8,354.5
257,-356.0,-162.2,-26.7,204.5,-3.9,392.1
257,-368.0,-173.6,-4.5,205.3,-0.6,406.9
257,-349.3,-231.2,-23.2,213.5,-3.2,419.5
257,-690.7,-469.0,163.7,214.2,11.1,850.8
257,-677.1,-466.1,171.3,214.5,11.8,839.7
257,-653.2,-482.0,113.6,216.4,8.0,819.7
257,-510.9,-420.2,71.8,219.4,6.2,665.4
257,-494.9,-412.8,65.2,219.8,5.8,647.8
257,-815.8,-836.1,221.4,225.7,10.7,1189.0
257,-818.9,-851.2,214.0,226.1,10.3,1200.4
257,-158.3,448.6,-75.8,109.4,-9.1,481.7
257,-343.0,-173.5,-28.9,206.8,-4.3,385.5
257,-126.5,308.6,-25.4,112.3,-4.4,334.5
257,-56.7,443.3,-62.0,97.3,-7.9,451.2
257,-309.4,-146.5,-46.6,205.3,-7.8,345.5
257,-351.6,-165.5,-36.2,205.2,-5.3,390.3
257,-324.8,-174.1,-42.3,208.2,-6.5,370.9
257,207.8,1002.6,37.3,78.3,2.1,1024.6
257,94.8,867.8,-12.2,83.8,-0.8,873.0
257,74.0,812.8,21.2,84.8,1.5,816.4
257,-5.9,623.3,72.0,90.5,6.6,627.5
257,-17.0,561.1,58.0,91.7,5.9,564.3
257,-81.2,741.8,129.5,96.2,9.8,757.4
257,-71.2,442.7,57.2,99.1,7.3,452.0
257,-124.1,435.3,-0.3,105.9,-0.0,452.6
257,-142.0,363.6,-31.9,111.3,-4.7,391.6
257,-124.9,308.7,-25.7,112.0,-4.4,334.0
257,-183.3,376.6,-133.5,116.0,-17.7,439.6
257,-300.4,-42.0,-94.2,188.0,-17.3,317.6
257,-365.6,-157.4,1.0,203.3,0.1,398.0
257,-329.8,-166.4,-31.8,206.8,-4.9,370.8
257,-311.1,-155.0,-53.7,206.5,-8.8,351.7
257,-343.2,-218.8,-23.0,212.5,-3.2,407.7
257,-240.7,-156.1,-40.7,213.0,-8.1,289.8
257,-783.0,-616.3,187.3,218.2,10.6,1013.9
257,-649.8,-525.9,247.2,219.0,16.5,871.7
257,-492.7,-443.3,98.8,222.0,8.5,670.1
257,-741.8,-605.8,183.1,219.2,10.8,975.1
257,-826.0,-814.2,206.7,224.6,10.1,1178.1
258,-804.4,-793.7,221.7,224.6,11.1,1151.6
258,-320.8,-155.5,-41.3,205.9,-6.6,358.9
258,-326.3,-127.7,-55.8,201.4,-9.0,354.8
258,-306.6,-128.3,-67.2,202.7,-11.4,339.1
258,-198.3,379.1,-127.0,117.6,-16.5,446.3
258,-143.1,348.7,-73.4,112.3,-11.0,384.0
258,-308.2,-119.1,-66.3,201.1,-11.3,337.0
258,-304.6,-141.5,-63.2,204.9,-10.7,341.8
258,-309.1,-112.3,-58.8,200.0,-10.1,334.1
258,-694.1,-571.6,169.3,219.5,10.7,915.0
258,-824.3,-838.0,196.0,225.5,9.5,1191.7
258,-95.0,224.8,-55.2,112.9,-12.7,250.2
258,212.6,1009.8,45.2,78.1,2.5,1032.9
258,-377.6,-102.4,-26.4,195.2,-3.9,392.1
258,177.7,941.1,-43.9,79.3,-2.6,958.7
258,-268.8,-133.4,-106.3,206.4,-19.5,318.4
258,221.3,999.1,17.2,77.5,1.0,1023.5
258,13.3,744.2,49.5,89.0,3.8,746.0
258,-123.9,434.2,0.5,105.9,0.1,451.5
258,-392.2,-193.4,-4.6,206.2,-0.6,437.3
258,-74.6,126.4,-62.2,120.5,-23.0,159.4
258,-791.0,-774.4,207.8,224.4,10.6,1126.3
258,-741.0,-605.3,166.4,219.2,9.9,971.2
258,223.8,969.9,-21.3,77.0,-1.2,995.6
258,-298.9,-138.0,-17.6,204.8,-3.1,329.7
258,-103.2,440.7,-41.6,103.2,-5.3,454.5
258,-210.4,-117.0,-132.9,209.1,-28.9,275.0
258,325.4,1008.4,-20.8,72.1,-1.1,1059.8
258,-161.5,382.8,-131.6,112.9,-17.6,435.8
258,-168.3,356.6,-144.1,115.3,-20.1,419.8
258,171.2,977.9,8.9,80.1,0.5,992.8
258,213.6,955.9,-26.9,77.4,-1.6,979.8
258,190.4,938.2,-32.4,78.5,-1.9,957.9
258,-713.4,-538.4,150.7,217.0,9.6,906.4
258,-341.1,-217.1,-24.6,212.5,-3.5,405.1
258,-5.8,619.5,71.1,90.5,6.5,623.6
258,-347.1,-136.9,-44.6,201.5,-6.8,375.8
258,-314.0,-177.7,-48.3,209.5,-7.6,364.0
258,-272.5,-137.8,-79.5,206.8,-14.6,315.5
258,-680.7,-457.4,155.7,213.9,10.7,834.8
258,29.0,769.9,30.4,87.8,2.3,771.0
258,207.3,926.8,-36.8,77.4,-2.2,950.4
258,67.5,789.3,21.0,85.1,1.5,792.5
258,14.5,733.6,51.4,88.9,4.0,735.5
258,-128.6,328.9,22.7,111.4,3.7,353.9
258,-372.7,-83.5,-35.4,192.6,-5.3,383.6
258,-361.8,-98.4,-66.0,195.2,-10.0,380.7
258,-384.5,-113.8,-12.6,196.5,-1.8,401.2
258,-375.7,-114.0,-9.1,196.9,-1.3,392.7
258,-321.2,-142.2,-50.3,203.9,-8.1,354.9
258,-356.0,-162.2,-29.0,204.5,-4.2,392.3
258,-368.0,-173.6,-6.9,205.3,-1.0,407.0
258,-349.3,-231.2,-25.7,213.5,-3.5,419.7
258,-690.7,-469.0,161.2,214.2,10.9,850.3
258,-677.1,-466.1,168.8,214.5,11.6,839.2
258,-653.2,-482.0,111.1,216.4,7.8,819.4
258,-510.9,-420.2,68.9,219.4,5.9,665.1
258,-494.9,-412.8,62.2,219.8,5.5,647.5
258,-815.8,-836.1,221.2,225.7,10.7,1188.9
258,-818.9,-851.2,213.9,226.1,10.3,1200.4
258,-158.3,448.6,-74.8,109.4,-8.9,481.6
258,-343.0,-173.5,-31.3,206.8,-4.7,385.7
258,-126.5,308.6,-24.6,112.3,-4.2,334.4
258,-56.7,443.3,-61.0,97.3,-7.8,451.1
258,-309.4,-146.5,-48.7,205.3,-8.1,345.8
258,-351.6,-165.5,-38.5,205.2,-5.7,390.5
258,-324.8,-174.1,-44.6,208.2,-6.9,371.2
258,207.8,1002.6,37.7,78.3,2.1,1024.6
258,94.8,867.8,-12.5,83.8,-0.8,873.1
258,74.0,812.8,20.5,84.8,1.4,816.4
258,-5.9,623.3,72.1,90.5,6.6,627.5
258,-17.0,561.1,58.6,91.7,6.0,564.4
258,-81.2,741.8,129.2,96.2,9.8,757.3
258,-71.2,442.7,58.2,99.1,7.4,452.2
258,-124.1,435.3,0.8,105.9,0.1,452.6
258,-142.0,363.6,-30.9,111.3,-4.5,391.6
258,-124.9,308.7,-24.9,112.0,-4.3,333.9
258,-183.3,376.6,-132.6,116.0,-17.6,439.3
258,-300.4,-42.0,-95.7,188.0,-17.5,318.1
258,-365.6,-157.4,-1.3,203.3,-0.2,398.0
258,-329.8,-166.4,-34.1,206.8,-5.3,371.0
258,-311.1,-155.0,-55.8,206.5,-9.1,352.0
258,-343.2,-218.8,-25.6,212.5,-3.6,407.8
258,-240.7,-156.1,-42.7,213.0,-8.5,290.0
258,-783.0,-616.3,185.9,218.2,10.6,1013.6
258,-649.8,-525.9,244.9,219.0,16.3,871.1
258,-492.7,-443.3,95.9,222.0,8.2,669.7
258,-741.8,-605.8,181.4,219.2,10.7,974.8
258,-826.0,-814.2,206.4,224.6,10.1,1178.0
259,-804.4,-793.7,221.2,224.6,11.1,1151.5
259,-320.8,-155.5,-43.5,205.9,-7.0,359.1
259,-326.3,-127.7,-57.9,201.4,-9.4,355.1
259,-306.6,-128.3,-69.2,202.7,-11.8,339.5
